,Open,High,Low,Close,ma_diff,sar_diff,trend
15-05-2022 04:00,29696.666015625,29755.912109375,29567.00390625,29609.8984375,114.10637061089437,75.33799523906418,Uptrend
15-05-2022 05:00,29608.99609375,29793.615234375,29527.740234375,29781.099609375,111.94777314422026,678.0419571515886,Uptrend
15-05-2022 06:00,29774.130859375,29863.056640625,29728.8671875,29863.056640625,126.60544328275864,-13.301250000000437,Uptrend
15-05-2022 07:00,29869.61328125,29949.43359375,29802.869140625,29805.578125,117.74199636726553,-13.035224999999627,Uptrend
15-05-2022 08:00,29805.94921875,29835.734375,29588.943359375,29606.15234375,61.17562026768792,-12.774520499999198,Uptrend
15-05-2022 09:00,29590.353515625,29740.037109375,29559.185546875,29733.865234375,55.52196672889113,-12.519030089999433,Uptrend
15-05-2022 10:00,29736.947265625,29826.611328125,29599.123046875,29826.611328125,72.43162765457237,-12.268649488200026,Uptrend
15-05-2022 11:00,29834.669921875,30231.62109375,29817.2109375,30181.71875,164.88107508301255,-601.1638249218013,Uptrend
15-05-2022 12:00,30178.6015625,30446.322265625,30178.6015625,30269.876953125,236.39996236856678,14.077617187500437,Uptrend
15-05-2022 13:00,30278.84765625,30333.990234375,30122.619140625,30156.900390625,245.13439656878472,36.18017656249867,Uptrend
15-05-2022 14:00,30156.029296875,30159.73046875,29851.748046875,29924.376953125,187.25801790165497,34.73296950000076,Uptrend
15-05-2022 15:00,29933.392578125,30095.12890625,29878.5546875,29931.7421875,148.1573844170598,33.34365071999855,Uptrend
15-05-2022 16:00,29938.224609375,30212.501953125,29938.224609375,30188.3515625,180.96693654009505,32.00990469120006,Uptrend
15-05-2022 17:00,30183.720703125,30234.802734375,29997.287109375,30005.814453125,151.55062649200408,30.729508503551187,Uptrend
15-05-2022 18:00,30006.72265625,30309.662109375,29961.400390625,30270.212890625,191.94833328071036,29.500328163408994,Uptrend
15-05-2022 19:00,30268.70703125,30387.134765625,30198.154296875,30387.134765625,238.0601478268909,28.3203150368754,Uptrend
15-05-2022 20:00,30399.626953125,30996.484375,30363.90625,30979.994140625,399.47315230468666,27.18750243539762,Uptrend
15-05-2022 21:00,30999.408203125,31049.2578125,30877.177734375,31043.873046875,499.3609532459086,72.15973006947388,Uptrend
15-05-2022 22:00,31035.16015625,31266.232421875,31035.16015625,31093.5703125,555.5906915578053,94.66207002040755,Uptrend
15-05-2022 23:00,31087.390625,31308.19140625,31048.1484375,31308.19140625,622.9695023353706,130.55884146097014,Uptrend
16-05-2022 00:00,31304.375,31305.341796875,31046.259765625,31060.865234375,584.9466964107924,146.03862690284586,Uptrend
16-05-2022 01:00,31069.189453125,31097.66015625,30732.6640625,30743.236328125,467.8166390821352,128.5139916745029,Uptrend
16-05-2022 02:00,30745.744140625,30757.466796875,30405.509765625,30472.552734375,317.8669666550959,942.435938946368,Uptrend
16-05-2022 03:00,30476.4921875,30482.537109375,30246.97265625,30301.228515625,176.5386370235501,-18.053632812501746,Uptrend
16-05-2022 04:00,30307.42578125,30388.248046875,30224.353515625,30340.087890625,94.94080884821597,-41.726604687501094,Uptrend
16-05-2022 05:00,30343.677734375,30431.166015625,30292.326171875,30298.681640625,32.85044633457801,-61.443459187499684,Uptrend
16-05-2022 06:00,30297.455078125,30297.455078125,29481.95703125,29537.505859375,-186.8760836168076,-57.75685163624803,Downtrend
16-05-2022 07:00,29536.78125,29629.919921875,29412.576171875,29562.912109375,-307.427864901234,-131.7803061341001,Downtrend
16-05-2022 08:00,29566.158203125,29809.24609375,29566.158203125,29783.537109375,-317.8522610759319,-158.48543799171603,Downtrend
16-05-2022 09:00,29784.111328125,29784.111328125,29522.18359375,29663.8359375,-342.54972314913175,-142.63689419254297,Downtrend
16-05-2022 10:00,29649.130859375,30113.357421875,29527.0546875,30104.53515625,-241.64362523219825,-128.3732047732883,Downtrend
16-05-2022 11:00,30110.25,30123.58203125,29954.171875,29958.734375,-207.82287519159945,-115.5358842959613,Downtrend
16-05-2022 12:00,29957.16015625,30115.6796875,29640.0390625,29886.443359375,-198.03765269079304,-103.98229586636444,Downtrend
16-05-2022 13:00,29889.97265625,30022.361328125,29598.99609375,29602.3046875,-253.50061011480284,-93.58406627972727,Downtrend
16-05-2022 14:00,29595.19140625,29776.8984375,29530.60546875,29558.099609375,-289.43183763476554,-84.22565965175454,Downtrend
16-05-2022 15:00,29527.046875,29673.4921875,29423.486328125,29665.94140625,-276.23971092626016,-75.80309368657981,Downtrend
16-05-2022 16:00,29661.66796875,29671.73046875,29251.884765625,29259.51171875,-356.28201371553587,-68.22278431792074,Downtrend
16-05-2022 17:00,29272.197265625,29720.53125,29272.197265625,29697.931640625,-288.86526213515754,-92.96357581335542,Downtrend
16-05-2022 18:00,29697.478515625,29922.326171875,29686.041015625,29883.8203125,-194.77165638199222,-681.7328892979385,Downtrend
16-05-2022 19:00,29889.603515625,29914.603515625,29596.2890625,29597.875,-199.91577314573078,13.408828125000582,Downtrend
16-05-2022 20:00,29603.017578125,29850.4296875,29577.205078125,29850.4296875,-136.53997280018666,13.140651562498533,Downtrend
16-05-2022 21:00,29857.029296875,30128.53515625,29857.029296875,30078.857421875,-39.591141461201914,12.877838531250745,Downtrend
16-05-2022 22:00,30091.21875,30164.79296875,29991.75390625,29991.75390625,-0.5961392480458017,33.48892289624928,Downtrend
16-05-2022 23:00,29995.181640625,30046.51953125,29860.783203125,29878.70703125,-3.97234182588727,50.39951772060158,Downtrend
17-05-2022 00:00,29862.408203125,30148.677734375,29844.75390625,30127.849609375,53.43698607202896,47.375546657363884,Uptrend
17-05-2022 01:00,30135.078125,30137.91015625,29863.76171875,29971.345703125,49.105587567693874,44.533013857922924,Uptrend
17-05-2022 02:00,29972.611328125,30065.94921875,29923.83203125,30000.921875,51.97603613634419,41.86103302644551,Uptrend
17-05-2022 03:00,30001.818359375,30412.259765625,30001.818359375,30366.6484375,139.1351378956424,39.34937104486016,Uptrend
17-05-2022 04:00,30358.189453125,30373.5234375,30246.517578125,30355.078125,184.535469698214,69.11522212622367,Uptrend
17-05-2022 05:00,30357.88671875,30429.65234375,30284.86328125,30429.65234375,223.81729430696578,63.58600435612607,Uptrend
17-05-2022 06:00,30441.318359375,30480.671875,30352.423828125,30475.1171875,251.23074514456312,74.86316282204643,Uptrend
17-05-2022 07:00,30480.4765625,30494.046875,30341.4921875,30387.46875,238.92158766899956,86.97455959780928,Uptrend
17-05-2022 08:00,30387.767578125,30665.08984375,30383.4453125,30595.265625,273.3876506148845,91.16638118708579,Uptrend
17-05-2022 09:00,30591.830078125,30678.67578125,30572.76953125,30605.197265625,287.8624077591521,116.97040393816133,Uptrend
17-05-2022 10:00,30607.787109375,30616.990234375,30476.833984375,30486.146484375,259.1093004133363,112.98250047156398,Uptrend
17-05-2022 11:00,30484.01171875,30491.009765625,30315.203125,30364.896484375,204.67141660432753,92.64565038668297,Uptrend
17-05-2022 12:00,30357.955078125,30578.4765625,30305.09375,30520.646484375,202.42169568447207,422.0524073171073,Uptrend
17-05-2022 13:00,30535.779296875,30694.490234375,30444.455078125,30568.080078125,205.93234838171702,-373.58203125,Uptrend
17-05-2022 14:00,30553.84765625,30553.84765625,29993.421875,30055.19140625,79.39599961357453,389.396484375,Uptrend
17-05-2022 15:00,30062.029296875,30175.783203125,29987.6953125,30112.439453125,14.182467085138342,0.0,Uptrend
17-05-2022 16:00,30117.689453125,30157.412109375,29950.890625,30149.791015625,-16.70968740297394,-28.27179687500029,Downtrend
17-05-2022 17:00,30147.55859375,30214.990234375,30110.65625,30147.666015625,-35.318536541741196,-42.91966875000071,Downtrend
17-05-2022 18:00,30141.7734375,30150.8828125,29570.302734375,29780.103515625,-132.93657930665358,-40.34448862499994,Downtrend
17-05-2022 19:00,29786.201171875,30259.1484375,29786.201171875,30125.810546875,-105.28589673051829,-81.0121236599989,Downtrend
17-05-2022 20:00,30108.658203125,30181.630859375,30065.0234375,30116.8046875,-87.40955005227806,-74.5311537671987,Downtrend
17-05-2022 21:00,30111.75390625,30531.94140625,30096.482421875,30520.994140625,22.38349868982914,-857.1082683228015,Uptrend
17-05-2022 22:00,30516.306640625,30541.662109375,30289.623046875,30326.908203125,41.68635253618413,19.232773437499418,Uptrend
17-05-2022 23:00,30329.26953125,30519.078125,30329.26953125,30425.6875,75.52484768244176,38.08506406249944,Uptrend
18-05-2022 00:00,30424.478515625,30618.716796875,30424.478515625,30508.119140625,113.16433545336258,36.5616614999999,Uptrend
18-05-2022 01:00,30504.830078125,30504.830078125,30198.701171875,30198.701171875,58.60405502698268,57.27207380999971,Uptrend
18-05-2022 02:00,30174.623046875,30203.056640625,30137.046875,30200.1171875,24.171379917755985,53.83574938140009,Uptrend
18-05-2022 03:00,30202.626953125,30202.626953125,29806.240234375,29806.240234375,-91.14510755623269,843.4267403086014,Downtrend
18-05-2022 04:00,29814.248046875,29874.8359375,29780.771484375,29829.47265625,-152.27605963200767,-16.249531249999563,Downtrend
18-05-2022 05:00,29826.033203125,30013.1953125,29811.337890625,29997.9140625,-144.20944004257035,-32.86783125000147,Downtrend
18-05-2022 06:00,30003.427734375,30054.61328125,29786.88671875,29786.88671875,-185.01038816584696,-31.553117999999813,Downtrend
18-05-2022 07:00,29784.169921875,29860.083984375,29737.57421875,29860.083984375,-186.31921781628625,-30.290993279999384,Downtrend
18-05-2022 08:00,29868.677734375,29908.021484375,29766.435546875,29848.974609375,-183.83886410333798,-46.21086626069882,Downtrend
18-05-2022 09:00,29852.814453125,29948.99609375,29793.697265625,29919.140625,-159.80042912438876,-43.438214285059075,Downtrend
18-05-2022 10:00,29917.369140625,30016.177734375,29900.69921875,29934.701171875,-136.52313403591688,-40.83192142795451,Downtrend
18-05-2022 11:00,29939.869140625,29946.015625,29773.255859375,29824.01953125,-144.50156463815802,-38.38200614227753,Downtrend
18-05-2022 12:00,29816.544921875,29871.76171875,29568.74609375,29568.74609375,-205.50598997321868,-36.0790857737411,Downtrend
18-05-2022 13:00,29575.74609375,29602.462890625,29359.7265625,29373.580078125,-282.2464092932314,-58.72537083642237,Downtrend
18-05-2022 14:00,29383.97265625,29463.25,29142.9765625,29210.044921875,-358.5110197586946,-88.43612958688391,Downtrend
18-05-2022 15:00,29205.294921875,29213.04296875,28958.7265625,28982.306640625,-447.3539939955226,-121.52101995383418,Downtrend
18-05-2022 16:00,28982.427734375,29159.673828125,28804.171875,29139.412109375,-449.33404164247986,-150.55658048593978,Downtrend
18-05-2022 17:00,29144.162109375,29176.07421875,28965.677734375,28973.041015625,-475.875948524219,-172.70436053474987,Downtrend
18-05-2022 18:00,28968.095703125,29178.796875,28934.974609375,29156.896484375,-433.0030680989439,-145.07166284919003,Downtrend
18-05-2022 19:00,29158.951171875,29421.08203125,29158.951171875,29311.51171875,-356.5839552738107,-121.86019679332094,Downtrend
18-05-2022 20:00,29306.939453125,29306.939453125,29029.39453125,29188.767578125,-328.39455704321153,-22.85587691492765,Downtrend
18-05-2022 21:00,29185.314453125,29285.625,29135.69140625,29136.439453125,-313.4252812995728,0.0,Downtrend
18-05-2022 22:00,29142.451171875,29333.349609375,28968.28125,28978.6796875,-332.0080343712798,-616.91015625,Downtrend
18-05-2022 23:00,28981.37109375,29077.796875,28734.208984375,28734.208984375,-390.8840517499666,529.177734375,Downtrend
19-05-2022 00:00,28720.359375,28981.759765625,28715.70703125,28895.10546875,-375.67886589703267,0.0,Downtrend
19-05-2022 01:00,28888.263671875,29003.515625,28779.435546875,28779.435546875,-382.1216283401991,-24.705703125000582,Downtrend
19-05-2022 02:00,28772.408203125,29157.658203125,28708.955078125,29082.814453125,-301.64382075940375,-23.717475000001286,Downtrend
19-05-2022 03:00,29145.005859375,29248.712890625,29109.47265625,29191.521484375,-217.64303030957672,-34.55828118749923,Downtrend
19-05-2022 04:00,29191.943359375,29263.44921875,29106.248046875,29106.248046875,-180.36978371889927,-541.4130719374989,Downtrend
19-05-2022 05:00,29097.986328125,29153.109375,29034.4453125,29061.37890625,-162.84461183781605,11.089882812499127,Downtrend
19-05-2022 06:00,29060.107421875,29337.705078125,29057.767578125,29336.279296875,-81.65172906747102,10.868085156249435,Downtrend
19-05-2022 07:00,29323.255859375,29323.255859375,29125.0390625,29170.791015625,-69.48809756496121,24.271681281250494,Downtrend
19-05-2022 08:00,29173.314453125,29195.5703125,29010.501953125,29010.501953125,-98.10939510900062,23.300814030000765,Downtrend
19-05-2022 09:00,29009.04296875,29018.978515625,28872.361328125,28982.986328125,-118.80979021147141,22.36878146879826,Downtrend
19-05-2022 10:00,28981.1875,29207.103515625,28965.2578125,29188.060546875,-78.69680850069199,21.474030210047204,Downtrend
19-05-2022 11:00,29191.865234375,29471.75,29116.7265625,29471.75,15.541742592737137,20.6150690016475,Uptrend
19-05-2022 12:00,29475.033203125,29538.5859375,29393.423828125,29495.697265625,77.59238450924386,37.728394674872106,Uptrend
19-05-2022 13:00,29490.419921875,29702.78125,29389.44140625,29533.025390625,121.44415433160248,52.63312965917066,Uptrend
19-05-2022 14:00,29499.18359375,29845.0,29499.18359375,29807.240234375,209.32830672583077,76.94763035804499,Uptrend
19-05-2022 15:00,29811.720703125,30430.751953125,29802.80859375,30317.662109375,377.2214702580386,100.1696907866899,Uptrend
19-05-2022 16:00,30322.17578125,30381.130859375,30111.927734375,30123.6328125,420.31762614030595,184.8461559785028,Uptrend
19-05-2022 17:00,30121.76953125,30192.669921875,29990.58984375,30150.26953125,439.3107920529328,158.96769414151277,Uptrend
19-05-2022 18:00,30145.826171875,30282.802734375,30140.91015625,30179.994140625,443.8979009608556,136.7122169616996,Uptrend
19-05-2022 19:00,30186.314453125,30239.37890625,29984.20703125,29992.560546875,387.9456855692588,117.57250658706107,Uptrend
19-05-2022 20:00,29991.259765625,30175.171875,29964.33984375,30175.171875,385.35988185268434,101.11235566487449,Uptrend
19-05-2022 21:00,30178.765625,30369.44140625,30178.765625,30256.0546875,390.8243561791096,86.95662587178958,Uptrend
19-05-2022 22:00,30252.40625,30252.40625,30114.166015625,30189.41015625,365.845520358409,67.75002098028926,Uptrend
19-05-2022 23:00,30182.203125,30366.15234375,30152.734375,30313.626953125,368.7402052984362,65.29769531249985,Uptrend
20-05-2022 00:00,30311.119140625,30317.765625,30150.1796875,30229.541015625,338.7597061654851,56.15601796875126,Uptrend
20-05-2022 01:00,30233.48828125,30664.9765625,30136.55859375,30450.296875,362.48287301059463,48.2941754531239,Uptrend
20-05-2022 02:00,30455.125,30463.58203125,30240.615234375,30305.7265625,330.8631889882636,2.4708612656249898,Uptrend
20-05-2022 03:00,30311.4921875,30313.91015625,30161.845703125,30165.982421875,268.01499088984565,0.0,Uptrend
20-05-2022 04:00,30165.6015625,30210.232421875,30045.275390625,30074.876953125,199.90636325858577,528.41796875,Uptrend
20-05-2022 05:00,30078.419921875,30165.162109375,30040.11328125,30162.076171875,173.2404538100891,-12.394023437500437,Uptrend
20-05-2022 06:00,30158.08203125,30160.09375,29888.515625,29956.11328125,102.61777403171072,-24.49877031250071,Uptrend
20-05-2022 07:00,29969.34375,30291.31640625,29969.34375,30253.80859375,127.64209637866588,-44.374088625001605,Uptrend
20-05-2022 08:00,30251.2421875,30310.89453125,30183.388671875,30183.388671875,121.917353970759,-41.71164330749889,Uptrend
20-05-2022 09:00,30184.455078125,30319.828125,30134.126953125,30303.75,143.2514016284258,-39.20894470905114,Uptrend
20-05-2022 10:00,30285.603515625,30340.43359375,30259.17578125,30315.9921875,154.4867003623076,-36.85640802650596,Uptrend
20-05-2022 11:00,30335.19140625,30463.294921875,30264.404296875,30453.064453125,188.99546124386325,-577.4170590819413,Uptrend
20-05-2022 12:00,30438.09765625,30438.09765625,30170.42578125,30203.994140625,144.507958124992,11.495585937500437,Uptrend
20-05-2022 13:00,30209.048828125,30365.927734375,30169.974609375,30329.77734375,143.03505355527886,11.265674218750064,Uptrend
20-05-2022 14:00,30330.48828125,30335.607421875,29544.3515625,29552.865234375,-47.373234085745935,552.0180367187495,Downtrend
20-05-2022 15:00,29535.7265625,29535.7265625,29135.484375,29157.2265625,-254.91844901134027,-18.378867187500873,Downtrend
20-05-2022 16:00,29161.037109375,29161.037109375,28835.25,28884.3515625,-436.98204058514966,-52.377267187501275,Downtrend
20-05-2022 17:00,28890.208984375,28962.3515625,28793.60546875,28956.033203125,-515.8586721606953,-93.43732725000154,Downtrend
20-05-2022 18:00,28959.982421875,29030.12890625,28838.234375,29006.892578125,-534.9492123281452,-120.43967931999941,Downtrend
20-05-2022 19:00,29000.822265625,29304.97265625,28955.28515625,29304.791015625,-458.55342723619106,-110.8045049743996,Downtrend
20-05-2022 20:00,29305.30078125,29308.294921875,29136.943359375,29158.359375,-432.78085456013287,-101.9401445764488,Downtrend
20-05-2022 21:00,29158.001953125,29274.62890625,29146.3359375,29193.595703125,-395.1068165809993,-93.78493301033086,Downtrend
20-05-2022 22:00,29193.279296875,29281.671875,29167.6875,29167.6875,-366.0083399223622,-86.28213836950454,Downtrend
20-05-2022 23:00,29169.263671875,29353.5078125,29165.896484375,29206.646484375,-327.5616167715998,-79.37956729994403,Downtrend
21-05-2022 00:00,29199.859375,29302.439453125,29168.4765625,29268.35546875,-279.28013297958023,-73.02920191594967,Downtrend
21-05-2022 01:00,29268.76953125,29278.212890625,29027.39453125,29124.96484375,-275.43255718504224,-67.18686576267282,Downtrend
21-05-2022 02:00,29126.22265625,29233.19921875,29074.615234375,29204.81640625,-245.35562969198872,-61.81191650166147,Downtrend
21-05-2022 03:00,29203.884765625,29242.314453125,29119.677734375,29242.314453125,-210.49681687857446,-56.86696318152826,Downtrend
21-05-2022 04:00,29244.060546875,29250.71484375,29208.951171875,29226.77734375,-186.48773941759282,-52.317606127006,Downtrend
21-05-2022 05:00,29231.1640625,29276.962890625,29212.505859375,29255.146484375,-159.3312706600118,-48.132197636845376,Downtrend
21-05-2022 06:00,29261.927734375,29335.734375,29224.443359375,29334.16015625,-119.08026379916919,-553.5202728237055,Downtrend
21-05-2022 07:00,29332.716796875,29494.32421875,29303.19921875,29422.978515625,-69.87432445098966,10.842578125000728,Downtrend
21-05-2022 08:00,29426.56640625,29432.494140625,29360.068359375,29365.369140625,-51.69283684570473,27.59504687500157,Downtrend
21-05-2022 09:00,29364.87109375,29364.908203125,29280.9296875,29312.73046875,-51.61819994781399,26.491245000001072,Downtrend
21-05-2022 10:00,29319.087890625,29392.150390625,29250.095703125,29288.810546875,-55.62972734637515,25.43159519999972,Downtrend
21-05-2022 11:00,29289.62890625,29291.353515625,29176.69140625,29270.2578125,-60.70067341109825,24.41433139199944,Downtrend
21-05-2022 12:00,29273.298828125,29324.69921875,29201.32421875,29259.681640625,-64.35046994700679,23.437758136318735,Downtrend
21-05-2022 13:00,29265.060546875,29351.357421875,29241.2578125,29314.564453125,-51.441726152890624,22.500247810865403,Downtrend
21-05-2022 14:00,29313.1484375,29423.4921875,29273.974609375,29387.00390625,-24.774940226583567,21.60023789843399,Downtrend
21-05-2022 15:00,29390.66796875,29523.71875,29308.978515625,29517.974609375,23.279794575442793,20.736228382495028,Uptrend
21-05-2022 16:00,29511.611328125,29588.869140625,29496.3984375,29554.869140625,60.31056127506599,31.62384074579313,Uptrend
21-05-2022 17:00,29550.546875,29558.3515625,29408.2734375,29410.27734375,46.3053399879318,44.847244984728604,Uptrend
21-05-2022 18:00,29404.18359375,29464.3359375,29395.267578125,29450.13671875,45.87806278337666,41.259465385948715,Uptrend
21-05-2022 19:00,29452.83984375,29527.4375,29422.42578125,29459.482421875,46.389060998219065,37.95870815507442,Uptrend
21-05-2022 20:00,29456.517578125,29492.171875,29386.162109375,29386.21875,27.780882141752954,34.922011502665555,Uptrend
21-05-2022 21:00,29391.42578125,29428.82421875,29344.396484375,29344.396484375,5.7172861861290585,32.12825058245289,Uptrend
21-05-2022 22:00,29343.23828125,29397.310546875,29318.98828125,29397.310546875,4.826170611748239,29.557990535857243,Uptrend
21-05-2022 23:00,29397.705078125,29483.01953125,29397.705078125,29432.4140625,12.493440474052477,27.193351292989973,Uptrend
22-05-2022 00:00,29432.47265625,29472.623046875,29393.28515625,29459.748046875,23.229617290631722,25.017883189550048,Uptrend
22-05-2022 01:00,29458.115234375,29508.5078125,29458.115234375,29486.078125,35.237024533864314,23.01645253438619,Uptrend
22-05-2022 02:00,29486.21875,29490.314453125,29367.484375,29385.322265625,17.371461606089724,21.175136331636168,Uptrend
22-05-2022 03:00,29386.642578125,29453.6796875,29341.44140625,29363.65234375,0.8844275966803252,243.51406781380138,Uptrend
22-05-2022 04:00,29367.556640625,29367.556640625,29285.767578125,29288.908203125,-26.884433624363737,-4.948554687500291,Downtrend
22-05-2022 05:00,29286.05859375,29391.84765625,29275.18359375,29362.40625,-25.280896418425982,-11.926120312498824,Downtrend
22-05-2022 06:00,29362.76171875,29406.953125,29362.76171875,29391.826171875,-16.506372056719556,-17.808652312498452,Downtrend
22-05-2022 07:00,29394.0,29416.404296875,29369.53515625,29411.005859375,-6.123197733573761,-16.7401331737492,Downtrend
22-05-2022 08:00,29418.49609375,29532.244140625,29417.0078125,29532.244140625,29.200313988596463,-262.26208638875323,Uptrend
22-05-2022 09:00,29529.703125,30041.40234375,29524.13671875,30041.40234375,170.8077086606645,5.141210937501455,Uptrend
22-05-2022 10:00,30055.505859375,30230.126953125,30055.505859375,30171.966796875,281.8860003605405,30.443101562501397,Uptrend
22-05-2022 11:00,30170.33203125,30209.59765625,29867.365234375,29867.365234375,267.41266141410233,55.16154281250056,Uptrend
22-05-2022 12:00,29880.833984375,30149.5625,29880.833984375,30149.5625,317.3832452487404,51.85185024375096,Uptrend
22-05-2022 13:00,30147.923828125,30147.923828125,29992.587890625,30003.85546875,302.7564234466554,48.7407392291243,Uptrend
22-05-2022 14:00,30009.708984375,30103.349609375,29935.966796875,29946.494140625,270.6651219030464,45.816294875377935,Uptrend
22-05-2022 15:00,29948.947265625,29955.658203125,29710.1796875,29815.26171875,211.47010554450026,43.067317182853,Uptrend
22-05-2022 16:00,29821.23828125,29910.908203125,29765.236328125,29906.453125,190.76407794190163,40.48327815188168,Uptrend
22-05-2022 17:00,29906.83984375,30090.494140625,29893.779296875,29934.8203125,178.97281774694056,38.05428146276972,Uptrend
22-05-2022 18:00,29927.29296875,30012.853515625,29869.828125,30012.853515625,184.75828638142775,35.77102457500587,Uptrend
22-05-2022 19:00,30011.212890625,30041.62890625,29912.349609375,29918.24609375,159.85701506750047,33.624763100502605,Uptrend
22-05-2022 20:00,29916.34765625,30029.111328125,29904.056640625,29934.115234375,143.54074156449497,31.607277314473322,Uptrend
22-05-2022 21:00,29933.228515625,30026.234375,29911.013671875,30009.056640625,146.9855227947628,29.71084067560514,Uptrend
22-05-2022 22:00,30006.986328125,30334.947265625,30006.986328125,30267.80859375,206.00472816040565,27.92819023507036,Uptrend
22-05-2022 23:00,30271.267578125,30425.861328125,30269.083984375,30335.59375,251.2031042131639,43.388956761285954,Uptrend
23-05-2022 00:00,30309.396484375,30366.486328125,30223.939453125,30279.681640625,257.1785080378213,58.988706525480666,Uptrend
23-05-2022 01:00,30279.126953125,30279.126953125,30166.138671875,30186.5859375,230.45267918681202,53.08983587293187,Uptrend
23-05-2022 02:00,30181.677734375,30186.787109375,30063.7265625,30111.470703125,189.13180029257637,47.78085228563941,Uptrend
23-05-2022 03:00,30109.4140625,30165.431640625,30098.1640625,30140.41796875,165.09611752763522,43.00276705707438,Uptrend
23-05-2022 04:00,30143.90625,30217.583984375,30111.884765625,30112.63671875,138.7426741923482,24.890137888669415,Uptrend
23-05-2022 05:00,30112.375,30259.83203125,30110.474609375,30259.83203125,153.4889201030528,34.4375,Uptrend
23-05-2022 06:00,30260.23828125,30536.984375,30260.23828125,30483.220703125,210.69859601615826,12.310546875,Uptrend
23-05-2022 07:00,30485.189453125,30590.5859375,30429.001953125,30475.056640625,236.5733508600606,0.0,Uptrend
23-05-2022 08:00,30468.37890625,30502.482421875,30302.119140625,30335.859375,211.5278746374097,67.2155859375016,Uptrend
23-05-2022 09:00,30333.708984375,30457.3125,30292.630859375,30439.7421875,214.43991180827652,57.8054039062481,Uptrend
23-05-2022 10:00,30445.302734375,30495.47265625,30421.962890625,30435.109375,208.28571183012173,49.71264735937439,Uptrend
23-05-2022 11:00,30440.494140625,30547.5,30369.240234375,30391.33203125,187.53823279710195,7.42261279687591,Uptrend
23-05-2022 12:00,30392.080078125,30546.95703125,30366.4375,30366.4375,163.14301632728166,41.713710937499854,Uptrend
23-05-2022 13:00,30364.302734375,30489.033203125,30289.4296875,30367.8515625,143.58597948588795,256.24136718750015,Uptrend
23-05-2022 14:00,30356.76171875,30356.76171875,30071.087890625,30214.88671875,90.81118559390598,-6.023124999999709,Uptrend
23-05-2022 15:00,30226.982421875,30424.55078125,30226.982421875,30377.685546875,94.85750119377917,-20.538996874998702,Uptrend
23-05-2022 16:00,30365.767578125,30476.48046875,30239.3125,30243.837890625,62.418297172469465,-19.717436999999336,Uptrend
23-05-2022 17:00,30252.447265625,30259.056640625,30079.611328125,30081.6015625,2.2425627434276976,-18.928739520000818,Uptrend
23-05-2022 18:00,30087.134765625,30136.681640625,29919.765625,29923.75390625,-71.7078797572176,-18.171589939200203,Downtrend
23-05-2022 19:00,29896.271484375,29896.271484375,29208.916015625,29208.916015625,-284.23596570777227,-35.2464254499464,Downtrend
23-05-2022 20:00,29172.87890625,29401.455078125,29133.951171875,29323.880859375,-376.0315637784952,-101.04348864726853,Downtrend
23-05-2022 21:00,29324.541015625,29430.6171875,29303.478515625,29369.654296875,-408.564389756757,-123.69649631935681,Downtrend
23-05-2022 22:00,29356.873046875,29356.873046875,29080.064453125,29183.185546875,-459.61438749740046,-111.3268466874215,Downtrend
23-05-2022 23:00,29186.37890625,29186.87109375,28975.560546875,29101.04296875,-495.37327338668183,-126.69940067241623,Downtrend
24-05-2022 00:00,29101.125,29227.765625,29083.34765625,29150.365234375,-489.47259295246477,-144.70859823201317,Downtrend
24-05-2022 01:00,29148.16015625,29214.884765625,29119.8984375,29210.986328125,-455.9410461484149,-124.4493944795322,Downtrend
24-05-2022 02:00,29209.15625,29263.841796875,29190.517578125,29263.443359375,-408.75158044046475,-107.02647925239944,Downtrend
24-05-2022 03:00,29259.96875,29291.93359375,29235.703125,29284.044921875,-362.4067186105749,-92.04277215706315,Downtrend
24-05-2022 04:00,29284.705078125,29393.08203125,29252.12890625,29356.806640625,-305.62348102316537,-79.15678405507424,Downtrend
24-05-2022 05:00,29356.806640625,29397.1484375,29338.001953125,29342.24609375,-265.13773836851396,-486.24881633830955,Downtrend
24-05-2022 06:00,29334.94921875,29382.900390625,29257.46484375,29319.125,-237.80571787067674,8.431757812501019,Downtrend
24-05-2022 07:00,29319.578125,29407.12109375,29311.62890625,29380.15234375,-199.24002944355016,8.263122656251653,Downtrend
24-05-2022 08:00,29380.1796875,29386.4921875,29191.6875,29191.6875,-214.5256871758029,16.594626656249602,Downtrend
24-05-2022 09:00,29188.09765625,29308.34375,29172.16796875,29275.9609375,-196.87016427062918,15.930841590001364,Downtrend
24-05-2022 10:00,29292.21875,29333.8984375,29277.208984375,29333.8984375,-166.17631190653628,15.2936079264,Downtrend
24-05-2022 11:00,29332.623046875,29390.591796875,29243.93359375,29244.033203125,-163.7836055887019,14.681863609344873,Downtrend
24-05-2022 12:00,29253.150390625,29302.353515625,29183.380859375,29253.8046875,-154.81436246361773,14.094589064970933,Downtrend
24-05-2022 13:00,29241.640625,29282.310546875,29025.0546875,29026.685546875,-198.56558699845118,338.27013755928056,Downtrend
24-05-2022 14:00,28991.296875,29040.794921875,28786.58984375,28953.5,-236.07667527546437,-7.641328124998836,Downtrend
24-05-2022 15:00,28964.330078125,29472.86328125,28964.330078125,29380.17578125,-149.61844170761833,-612.8899218750012,Downtrend
